_id,RSS,Region,Nom_etablissement,Nom_installation,No_permis_installation,Nombre_de_civieres_fonctionnelles,Nombre_de_civieres_occupees,Nombre_de_patients_sur_civiere_plus_de_24_heures,Nombre_de_patients_sur_civiere_plus_de_48_heures,Nombre_total_de_patients_presents_a_lurgence,Nombre_total_de_patients_en_attente_de_PEC,DMS_sur_civiere,DMS_ambulatoire,DMS_sur_civiere_horaire,DMS_ambulatoire_horaire,Heure_de_l'extraction_(image),Mise_a_jour
1,1,Bas-Saint-Laurent,Total régional,Total régional,,52,41,1,0,91,43,8.56291262135922,3.47373134328358,8:33,3:28,0:00:00,2026-09-13T00:46:00
2,1,Bas-Saint-Laurent,SANTÉ QUÉBEC BAS-SAINT-LAURENT,CENTRE HOSPITALIER RÉGIONAL DU GRAND-PORTAGE,51218352,9,6,0,0,14,4,11.71,3.38,11:42,3:22,0:00:00,2026-09-13T00:46:00
3,1,Bas-Saint-Laurent,SANTÉ QUÉBEC BAS-SAINT-LAURENT,HÔPITAL DE MATANE,51218980,7,6,0,0,16,9,5.22,2.74,5:13,2:44,0:00:00,2026-09-13T00:46:00
4,1,Bas-Saint-Laurent,SANTÉ QUÉBEC BAS-SAINT-LAURENT,CLSC DE POHÉNÉGAMOOK,51219418,3,1,0,0,1,0,6.81,0.83,6:48,0:49,0:00:00,2026-09-13T00:46:00
5,1,Bas-Saint-Laurent,SANTÉ QUÉBEC BAS-SAINT-LAURENT,HÔPITAL NOTRE-DAME-DE-FATIMA,51221141,7,3,0,0,5,2,6.99,2.43,6:59,2:25,0:00:00,2026-09-13T00:46:00
6,1,Bas-Saint-Laurent,SANTÉ QUÉBEC BAS-SAINT-LAURENT,HÔPITAL DE NOTRE-DAME-DU-LAC,51221877,5,2,0,0,7,1,7.28,3.78,7:16,3:46,0:00:00,2026-09-13T00:46:00
7,1,Bas-Saint-Laurent,SANTÉ QUÉBEC BAS-SAINT-LAURENT,HÔPITAL D'AMQUI,51226892,6,3,1,0,7,3,6.97,4.38,6:58,4:22,0:00:00,2026-09-13T00:46:00
8,1,Bas-Saint-Laurent,SANTÉ QUÉBEC BAS-SAINT-LAURENT,HÔPITAL RÉGIONAL DE RIMOUSKI,51227882,12,17,0,0,36,23,10.13,5.81,10:07,5:48,0:00:00,2026-09-13T00:46:00
9,1,Bas-Saint-Laurent,SANTÉ QUÉBEC BAS-SAINT-LAURENT,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE TROIS-PISTOLES,51236156,3,3,0,0,5,1,8.46,1.67,8:27,1:40,0:00:00,2026-09-13T00:46:00
10,2,Saguenay-Lac-Saint-Jean,Total régional,Total régional,,104,54,0,0,116,64,9.93426666666666,4.5400923076923,9:56,4:32,0:00:00,2026-09-13T00:46:00
